event,start,end,duration,RMSE,MAE,stars,params,comment
uDreyfus1_MachineShop:optim.BFGS_01,15:25:09.424,15:25:09.428,0.004,0.0023,0.0019,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_02,15:25:09.432,15:25:09.432,0,0.0965,0.0803,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_03,15:25:09.432,15:25:09.448,0.016,0.1965,0.1493,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_04,15:25:09.448,15:25:09.448,0,0.0021,0.0016,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_05,15:25:09.448,15:25:09.464,0.016,0.003,0.0025,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_06,15:25:09.464,15:25:09.464,0,0.0022,0.0017,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_07,15:25:09.464,15:25:09.479,0.015,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_08,15:25:09.479,15:25:09.479,0,0.0023,0.0019,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_09,15:25:09.479,15:25:09.495,0.016,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_MachineShop:optim.BFGS_10,15:25:09.495,15:25:09.495,0,0.2005,0.1744,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_01,15:28:19.898,15:28:19.913,0.015,0.1952,0.1447,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_02,15:28:19.913,15:28:19.920,0.007,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_03,15:28:19.920,15:28:19.930,0.01,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_04,15:28:19.932,15:28:19.932,0,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_05,15:28:19.940,15:28:19.942,0.002,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_06,15:28:19.942,15:28:19.952,0.01,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_07,15:28:19.952,15:28:19.961,0.009,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_08,15:28:19.961,15:28:19.963,0.002,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_09,15:28:19.963,15:28:19.971,0.008,0,0,,maxiter = 200,NA
uDreyfus1_minpack.lm:LM_10,15:28:19.973,15:28:19.973,0,0,0,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_01,15:30:38.434,15:30:38.521,0.087,0.0513,0.0396,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_02,15:30:38.521,15:30:38.596,0.075,0.0126,0.0097,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_03,15:30:38.597,15:30:38.668,0.071,0.1171,0.0784,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_04,15:30:38.670,15:30:38.740,0.07,0.0583,0.0484,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_05,15:30:38.740,15:30:38.809,0.069,0.0624,0.0549,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_06,15:30:38.811,15:30:38.877,0.066,0.0347,0.0279,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_07,15:30:38.882,15:30:38.952,0.07,0.0334,0.0262,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_08,15:30:38.953,15:30:39.023,0.07,0.1219,0.0944,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_09,15:30:39.025,15:30:39.090,0.065,0.0409,0.0328,,maxiter = 200,NA
uDreyfus1_momlp:optimx.BFGS_10,15:30:39.095,15:30:39.165,0.07,0.0493,0.0398,,maxiter = 200,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_01,15:32:01.743,15:32:01.897,0.154,0.1207,0.1022,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_02,15:32:01.897,15:32:02.019,0.122,0.3422,0.2804,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_03,15:32:02.021,15:32:02.166,0.145,0.1901,0.1656,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_04,15:32:02.166,15:32:02.312,0.146,0.2736,0.2389,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_05,15:32:02.313,15:32:02.432,0.119,0.1109,0.0858,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_06,15:32:02.432,15:32:02.586,0.154,0.3662,0.26,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_07,15:32:02.587,15:32:02.711,0.124,0.274,0.2392,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_08,15:32:02.715,15:32:02.854,0.139,0.2638,0.2141,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_09,15:32:02.856,15:32:03.011,0.155,0.1489,0.1207,,maxiter = 5000,NA
uDreyfus1_momlp::monmlp.fit_Nelder-Mead_10,15:32:03.011,15:32:03.157,0.146,0.1369,0.104,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_01,15:33:46.656,15:33:46.919,0.263,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_02,15:33:46.919,15:33:47.190,0.271,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_03,15:33:47.192,15:33:47.449,0.257,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_04,15:33:47.449,15:33:47.702,0.253,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_05,15:33:47.718,15:33:47.990,0.272,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_06,15:33:47.990,15:33:48.257,0.267,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_07,15:33:48.265,15:33:48.524,0.259,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_08,15:33:48.532,15:33:48.798,0.266,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_09,15:33:48.798,15:33:49.071,0.273,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_backprop_10,15:33:49.071,15:33:49.345,0.274,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_01,15:35:36.792,15:35:36.838,0.046,0.0726,0.0549,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_02,15:35:36.838,15:35:36.907,0.069,0.0124,0.0095,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_03,15:35:36.907,15:35:36.955,0.048,0.0736,0.0549,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_04,15:35:36.959,15:35:37.024,0.065,0.0117,0.0085,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_05,15:35:37.024,15:35:37.133,0.109,0.0211,0.0171,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_06,15:35:37.137,15:35:37.263,0.126,0.0224,0.0195,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_07,15:35:37.263,15:35:37.321,0.058,0.0149,0.013,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_08,15:35:37.323,15:35:37.609,0.286,0.0216,0.0185,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_09,15:35:37.617,15:35:37.668,0.051,0.0793,0.063,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop-_10,15:35:37.668,15:35:37.735,0.067,0.1171,0.0838,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_01,15:37:38.444,15:37:38.617,0.173,0.0137,0.0116,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_02,15:37:38.620,15:37:38.833,0.213,0.0233,0.02,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_03,15:37:38.835,15:37:38.884,0.049,0.0173,0.0152,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_04,15:37:38.900,15:37:39.044,0.144,0.0204,0.0178,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_05,15:37:39.046,15:37:39.121,0.075,0.0113,0.0085,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_06,15:37:39.121,15:37:39.245,0.124,0.0155,0.0132,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_07,15:37:39.246,15:37:39.366,0.12,0.0103,0.0066,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_08,15:37:39.370,15:37:39.508,0.138,0.0207,0.018,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_09,15:37:39.510,15:37:39.640,0.13,0.0192,0.0165,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_rprop+_10,15:37:39.640,15:37:39.752,0.112,0.0174,0.0138,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_01,15:39:23.752,15:39:24.087,0.335,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_02,15:39:24.089,15:39:24.419,0.33,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_03,15:39:24.421,15:39:24.754,0.333,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_04,15:39:24.756,15:39:25.090,0.334,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_05,15:39:25.091,15:39:25.424,0.333,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_06,15:39:25.424,15:39:25.756,0.332,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_07,15:39:25.756,15:39:26.098,0.342,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_08,15:39:26.099,15:39:26.429,0.33,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_09,15:39:26.429,15:39:26.764,0.335,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet::neuralnet_sag_10,15:39:26.772,15:39:27.112,0.34,1.6122,1.3725,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_01,15:43:02.478,15:43:02.579,0.101,0.0097,0.0065,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_02,15:43:02.580,15:43:02.693,0.113,0.0227,0.0194,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_03,15:43:02.694,15:43:02.834,0.14,0.0168,0.0146,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_04,15:43:02.836,15:43:02.906,0.07,0.0149,0.0121,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_05,15:43:02.906,15:43:03.020,0.114,0.0129,0.0103,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_06,15:43:03.020,15:43:03.145,0.125,0.0096,0.006,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_07,15:43:03.150,15:43:03.330,0.18,0.0208,0.0179,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_08,15:43:03.331,15:43:03.388,0.057,0.0157,0.0137,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_09,15:43:03.396,15:43:03.515,0.119,0.0087,0.0055,,maxiter = 5000,NA
uDreyfus1_neuralnet:slr_10,15:43:03.516,15:43:03.700,0.184,0.0275,0.0237,,maxiter = 5000,NA
uDreyfus1_nlsr:N.LM_01,15:46:56.551,15:46:56.570,0.019,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_02,15:46:56.573,15:46:56.586,0.013,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_03,15:46:56.587,15:46:56.598,0.011,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_04,15:46:56.599,15:46:56.612,0.013,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_05,15:46:56.614,15:46:56.627,0.013,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_06,15:46:56.629,15:46:56.644,0.015,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_07,15:46:56.645,15:46:56.667,0.022,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_08,15:46:56.668,15:46:56.680,0.012,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_09,15:46:56.680,15:46:56.710,0.03,0,0,,maxiter = 200,NA
uDreyfus1_nlsr:N.LM_10,15:46:56.712,15:46:56.726,0.014,0,0,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_01,15:47:58.394,15:47:58.399,0.005,0.0022,0.0018,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_02,15:47:58.401,15:47:58.407,0.006,0.0221,0.0176,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_03,15:47:58.409,15:47:58.414,0.005,0.0718,0.0474,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_04,15:47:58.416,15:47:58.419,0.003,0.0015,0.0013,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_05,15:47:58.421,15:47:58.426,0.005,0.0022,0.0018,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_06,15:47:58.427,15:47:58.431,0.004,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_07,15:47:58.432,15:47:58.437,0.005,0.0022,0.0017,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_08,15:47:58.439,15:47:58.442,0.003,0.0023,0.0017,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_09,15:47:58.444,15:47:58.452,0.008,0.1965,0.1454,,maxiter = 200,NA
uDreyfus1_nnet:optim.BFGS_10,15:47:58.453,15:47:58.461,0.008,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_01,15:49:06.852,15:49:07.009,0.157,0.3081,0.196,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_02,15:49:07.009,15:49:07.118,0.109,0.3145,0.1984,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_03,15:49:07.118,15:49:07.287,0.169,0.0465,0.0235,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_04,15:49:07.288,15:49:07.486,0.198,0.3788,0.2424,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_05,15:49:07.488,15:49:07.654,0.166,0.2555,0.1765,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_06,15:49:07.656,15:49:07.773,0.117,0.3031,0.2053,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_07,15:49:07.774,15:49:08.001,0.227,0.2925,0.1765,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_08,15:49:08.003,15:49:08.171,0.168,0.3037,0.1943,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_09,15:49:08.174,15:49:08.434,0.26,0.0664,0.0369,,maxiter = 200,NA
uDreyfus1_qrnn:Huber.norm_10,15:49:08.438,15:49:08.626,0.188,0,0,,maxiter = 200,NA
uDreyfus1_radiant.model:optim.BFGS_01,15:51:32.819,15:51:32.863,0.044,0.0939,0.0758,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_02,15:51:32.863,15:51:32.887,0.024,0.0046,0.003,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_03,15:51:32.887,15:51:32.919,0.032,0.005,0.0042,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_04,15:51:32.919,15:51:32.947,0.028,0.0046,0.0037,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_05,15:51:32.947,15:51:32.971,0.024,0.0044,0.0033,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_06,15:51:32.971,15:51:33.003,0.032,0.0046,0.0037,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_07,15:51:33.003,15:51:33.027,0.024,0.0046,0.0037,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_08,15:51:33.035,15:51:33.063,0.028,0.0046,0.0032,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_09,15:51:33.063,15:51:33.084,0.021,0.0044,0.0037,,maxiter preset to 1000,NA
uDreyfus1_radiant.model:optim.BFGS_10,15:51:33.084,15:51:33.108,0.024,0.0045,0.0032,,maxiter preset to 1000,NA
uDreyfus1_rminer:optim.BFGS_01,15:58:37.669,15:58:37.669,0,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_02,15:58:37.685,15:58:37.685,0,0.0019,0.0015,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_03,15:58:37.701,15:58:37.703,0.002,0.0023,0.0019,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_04,15:58:37.703,15:58:37.718,0.015,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_05,15:58:37.718,15:58:37.738,0.02,0.0024,0.002,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_06,15:58:37.738,15:58:37.754,0.016,0.0022,0.0018,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_07,15:58:37.754,15:58:37.769,0.015,0.0022,0.0018,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_08,15:58:37.769,15:58:37.785,0.016,0.002,0.0016,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_09,15:58:37.785,15:58:37.785,0,0.0021,0.0017,,maxiter = 200,NA
uDreyfus1_rminer:optim.BFGS_10,15:58:37.801,15:58:37.803,0.002,0.0023,0.0018,,maxiter = 200,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_01,16:02:31.380,16:02:31.798,0.418,0.3296,0.2599,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_02,16:02:31.802,16:02:32.225,0.423,0.325,0.2656,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_03,16:02:32.229,16:02:32.650,0.421,0.3301,0.2724,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_04,16:02:32.650,16:02:33.085,0.435,0.3421,0.2675,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_05,16:02:33.087,16:02:33.495,0.408,0.3266,0.2587,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_06,16:02:33.503,16:02:33.923,0.42,0.3234,0.2594,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_07,16:02:33.923,16:02:34.371,0.448,0.3446,0.2747,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_08,16:02:34.371,16:02:34.802,0.431,0.2908,0.2331,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_09,16:02:34.802,16:02:35.213,0.411,0.3408,0.2654,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropBatch_10,16:02:35.217,16:02:35.632,0.415,0.3461,0.2735,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_01,16:07:22.464,16:07:22.864,0.4,0.076,0.0548,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_02,16:07:22.880,16:07:23.286,0.406,0.0965,0.056,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_03,16:07:23.286,16:07:23.720,0.434,0.0779,0.0536,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_04,16:07:23.724,16:07:24.124,0.4,0.0965,0.056,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_05,16:07:24.140,16:07:24.542,0.402,0.0741,0.051,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_06,16:07:24.542,16:07:24.962,0.42,0.0968,0.0563,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_07,16:07:24.962,16:07:25.441,0.479,0.0734,0.0504,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_08,16:07:25.442,16:07:25.849,0.407,0.0958,0.0558,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_09,16:07:25.865,16:07:26.273,0.408,0.0777,0.0537,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropChunk_10,16:07:26.281,16:07:26.681,0.4,0.1054,0.0609,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_01,16:11:15.418,16:11:15.820,0.402,0.0958,0.0552,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_02,16:11:15.820,16:11:16.231,0.411,0.0733,0.0512,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_03,16:11:16.231,16:11:16.649,0.418,0.0741,0.0613,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_04,16:11:16.649,16:11:17.046,0.397,0.0985,0.0554,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_05,16:11:17.062,16:11:17.460,0.398,0.0743,0.0519,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_06,16:11:17.460,16:11:17.877,0.417,0.0743,0.0519,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_07,16:11:17.877,16:11:18.335,0.458,0.0688,0.0546,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_08,16:11:18.335,16:11:18.743,0.408,0.0762,0.0501,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_09,16:11:18.743,16:11:19.157,0.414,0.0747,0.0522,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropMomentum_10,16:11:19.159,16:11:19.555,0.396,0.0747,0.051,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_01,16:15:02.244,16:15:02.659,0.415,0.0966,0.0562,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_02,16:15:02.659,16:15:03.081,0.422,0.0752,0.0532,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_03,16:15:03.081,16:15:03.518,0.437,0.0974,0.0565,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_04,16:15:03.518,16:15:03.957,0.439,0.0741,0.0521,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_05,16:15:03.957,16:15:04.376,0.419,0.0954,0.0554,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_06,16:15:04.376,16:15:04.919,0.543,0.1033,0.0596,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_07,16:15:04.919,16:15:05.362,0.443,0.0746,0.0516,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_08,16:15:05.362,16:15:05.787,0.425,0.0795,0.0556,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_09,16:15:05.787,16:15:06.220,0.433,0.0955,0.0558,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_10,16:15:06.220,16:15:06.639,0.419,0.0963,0.0561,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_01,16:21:19.255,16:21:19.669,0.414,0.2082,0.1652,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_02,16:21:19.669,16:21:20.105,0.436,0.2921,0.2176,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_03,16:21:20.113,16:21:20.529,0.416,0.2025,0.1602,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_04,16:21:20.532,16:21:20.936,0.404,0.243,0.2095,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_05,16:21:20.938,16:21:21.356,0.418,0.2056,0.1632,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_06,16:21:21.364,16:21:21.781,0.417,0.2046,0.1624,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_07,16:21:21.781,16:21:22.239,0.458,0.3936,0.2535,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_08,16:21:22.241,16:21:22.648,0.407,0.211,0.1684,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_09,16:21:22.650,16:21:23.060,0.41,0.2141,0.1699,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Quickprop_10,16:21:23.062,16:21:23.531,0.469,0.1407,0.1213,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_01,16:25:23.713,16:25:24.110,0.397,0.0688,0.0481,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_02,16:25:24.110,16:25:24.509,0.399,0.0618,0.0499,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_03,16:25:24.509,16:25:24.920,0.411,0.1196,0.1023,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_04,16:25:24.920,16:25:25.336,0.416,0.067,0.0495,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_05,16:25:25.336,16:25:25.737,0.401,0.0953,0.0611,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_06,16:25:25.737,16:25:26.158,0.421,0.0617,0.048,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_07,16:25:26.158,16:25:26.612,0.454,0.1709,0.1453,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_08,16:25:26.612,16:25:27.018,0.406,0.0717,0.0472,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_09,16:25:27.018,16:25:27.431,0.413,0.0617,0.0493,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_Rprop_10,16:25:27.431,16:25:27.848,0.417,0.1114,0.0804,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_01,16:30:35.334,16:30:35.851,0.517,0.0824,0.0649,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_02,16:30:35.851,16:30:36.370,0.519,0.081,0.0661,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_03,16:30:36.370,16:30:36.948,0.578,0.08,0.0628,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_04,16:30:36.949,16:30:37.526,0.577,0.0763,0.0609,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_05,16:30:37.526,16:30:38.126,0.6,0.0761,0.0601,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_06,16:30:38.128,16:30:38.642,0.514,0.1694,0.1137,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_07,16:30:38.642,16:30:39.169,0.527,0.0787,0.0617,,maxiter = 5000,NA
uDreyfus1_RSNNS::mlp_SCG_08,16:30:39.169,16:30:39.691,0.522,0.0773,0.0604,,maxiter = 5000,NA
